entity_text,entity_type,source_url,source_title,sentence,confidence
Communication Commission,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Rules of the Games,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Technical and Coaching Commission,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Medical Commission,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Development Commission,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Beach Volleyball Commission,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Athletes Commission,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Sports Events Council,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Beach Volleyball World Tour Council,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
World League Council,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
World Grand Prix Council,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
World Championships Council,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Judicial Bodies,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
FIVB Disciplinary Panel,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
FIVB Appeals Panel,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
FIVB Ethics Panel,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
FIVB Tribunal,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Legal Commission
Finance Commission
Communication Commission
Rules of the Games and Refereeing Commission
Technical and Coaching Commission
Medical Commission
Development Commission
Beach Volleyball C",0.88
Asian Volleyball Confederation,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
AVC,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
Asia,LOC,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.7
Oceania Confederación Sudamericana de Voleibol,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
CSV,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
South America,LOC,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.7
African Volleyball Confederation,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
CAVB,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
Africa,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
European Volleyball Confederation,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
CEV,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
Europe,LOC,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.7
"North, Central America",ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
NORCECA,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.88
North America,LOC,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"The FIVB also presides over five continental confederations:

  Asian Volleyball Confederation (AVC) in Asia and Oceania
  Confederación Sudamericana de Voleibol (CSV) in South America
  African Volle",0.7
Rubén Acosta Hernández,PERSON,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"FIVB presidents
Paul Libaud (1947–1984)
 Rubén Acosta Hernández (1984–2008)
 Wei Jizhong (2008–2012)
 Ary Graça (2012–2024)
 Fabio Azevedo (2024–)

Sponsors
See also
Volleyball Hall of Fame
List of in",0.9
Ary Graça,PERSON,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"FIVB presidents
Paul Libaud (1947–1984)
 Rubén Acosta Hernández (1984–2008)
 Wei Jizhong (2008–2012)
 Ary Graça (2012–2024)
 Fabio Azevedo (2024–)

Sponsors
See also
Volleyball Hall of Fame
List of in",0.9
Volleyball Hall of Fame,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"FIVB presidents
Paul Libaud (1947–1984)
 Rubén Acosta Hernández (1984–2008)
 Wei Jizhong (2008–2012)
 Ary Graça (2012–2024)
 Fabio Azevedo (2024–)

Sponsors
See also
Volleyball Hall of Fame
List of in",0.88
2016-03-04,DATE,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Official CEV – Confederation Europeenne de Volleyball website Archived 2016-03-04 at the Wayback Machine
Official FIVB Heroes website
Corruption scandal involving FIVB president Ary Graça
Official Vol",0.6
Wayback Machine,ORG,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Official CEV – Confederation Europeenne de Volleyball website Archived 2016-03-04 at the Wayback Machine
Official FIVB Heroes website
Corruption scandal involving FIVB president Ary Graça
Official Vol",0.88
2021-2024,DATE,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_Internationale_de_Volleyball,FIVB,"Official CEV – Confederation Europeenne de Volleyball website Archived 2016-03-04 at the Wayback Machine
Official FIVB Heroes website
Corruption scandal involving FIVB president Ary Graça
Official Vol",0.6
European Volleyball Confederation,ORG,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"The European Volleyball Confederation (French: Confédération Européenne de Volleyball or CEV) is the continental governing body for the sports of indoor volleyball, beach volleyball and snow volleybal",0.88
Confédération Européenne de Volleyball,ORG,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"The European Volleyball Confederation (French: Confédération Européenne de Volleyball or CEV) is the continental governing body for the sports of indoor volleyball, beach volleyball and snow volleybal",0.88
CEV,ORG,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"The European Volleyball Confederation (French: Confédération Européenne de Volleyball or CEV) is the continental governing body for the sports of indoor volleyball, beach volleyball and snow volleybal",0.88
Europe,LOC,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"The European Volleyball Confederation (French: Confédération Européenne de Volleyball or CEV) is the continental governing body for the sports of indoor volleyball, beach volleyball and snow volleybal",0.7
Luxembourg City,GPE,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"Its headquarters is in Luxembourg City, Luxembourg.",0.85
Luxembourg,GPE,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"Its headquarters is in Luxembourg City, Luxembourg.",0.85
21 October 1963,DATE,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"Profile
Although the CEV was formed on 21 October 1963, in Bucharest, Romania volleyball became popular in Europe many years before.",0.6
Bucharest,GPE,https://en.wikipedia.org/wiki/European_Volleyball_Confederation,Confédération Européenne de Volleyball,"Profile
Although the CEV was formed on 21 October 1963, in Bucharest, Romania volleyball became popular in Europe many years before.",0.85
